name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,start_date,end_date
Blueberry Faygo,Certified Hitmaker,Lil Mosey,2020-02-06,162546,85,0.774,0.207,0.774,0.554,0.0,0.132,-7.909,0.0383,99.034,4,2020-03-27,2020-04-03
Turks (feat. Travis Scott),Turks,NAV,2020-03-27,161377,75,0.893,0.0827,0.893,0.618,0.0,0.542,-4.425,0.112,119.099,4,2020-03-27,2020-04-03
Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,85,0.793,0.0123,0.793,0.793,0.0,0.0951,-4.521,0.083,123.95,4,2020-03-27,2020-04-03
Say So,Hot Pink,Doja Cat,2019-11-07,237893,87,0.787,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,110.962,4,2020-03-27,2020-04-03
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-10-09,176840,91,0.77,0.0167,0.77,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,2020-03-27,2020-04-03
WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,85,0.923,0.017,0.923,0.604,0.0,0.272,-6.671,0.245,145.062,4,2020-03-27,2020-04-03
Savage,Suga,Megan Thee Stallion,2020-03-06,155497,81,0.843,0.0252,0.843,0.741,0.0,0.096,-5.609,0.334,168.983,4,2020-03-27,2020-04-03
Intentions (feat. Quavo),Changes,Justin Bieber,2020-02-14,212866,83,0.806,0.3,0.806,0.546,0.0,0.102,-6.637,0.0575,147.986,4,2020-03-27,2020-04-03
In Your Eyes,After Hours,The Weeknd,2020-03-20,237520,86,0.667,0.00285,0.667,0.719,8.1e-05,0.0736,-5.371,0.0346,100.021,4,2020-03-27,2020-04-03
death bed (coffee for your head),death bed (coffee for your head),Powfu,2020-02-08,173333,90,0.726,0.731,0.726,0.431,0.0,0.696,-8.765,0.135,144.026,4,2020-03-27,2020-04-03
BELIEVE IT,PARTYMOBILE,PARTYNEXTDOOR,2020-03-27,183219,81,0.43,0.0902,0.43,0.7,0.0,0.216,-5.35,0.264,158.373,4,2020-03-27,2020-04-03
Break My Heart,Future Nostalgia,Dua Lipa,2020-03-27,221820,86,0.73,0.167,0.73,0.729,1.39e-06,0.349,-3.434,0.0883,113.013,4,2020-03-27,2020-04-03
High Fashion (feat. Mustard),Please Excuse Me For Being Antisocial,Roddy Ricch,2019-12-06,220486,83,0.831,0.269,0.831,0.499,0.0,0.3,-8.442,0.114,97.956,4,2020-03-27,2020-04-03
ROXANNE,ROXANNE,Arizona Zervas,2019-10-10,163636,88,0.621,0.0522,0.621,0.601,0.0,0.46,-5.616,0.148,116.735,5,2020-03-27,2020-04-03
Sunday Best,Where the Light Is,Surfaces,2019-01-06,158571,86,0.878,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,4,2020-03-27,2020-04-03
Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,90,0.695,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4,2020-03-27,2020-04-03
Falling,Nicotine,Trevor Daniel,2020-03-26,159381,79,0.784,0.123,0.784,0.43,0.0,0.0887,-8.756,0.0364,127.087,4,2020-03-27,2020-04-03
Walk Em Down (feat. Roddy Ricch),Walk Em Down (feat. Roddy Ricch),NLE Choppa,2020-03-19,173288,79,0.867,0.268,0.867,0.744,0.0,0.0713,-5.171,0.227,84.005,4,2020-03-27,2020-04-03
Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,2020-01-10,237735,86,0.676,0.0706,0.676,0.609,0.0,0.152,-5.831,0.481,142.037,4,2020-03-27,2020-04-03
After Hours,After Hours,The Weeknd,2020-03-20,361026,81,0.664,0.0811,0.664,0.572,0.00604,0.121,-6.099,0.0305,108.959,4,2020-03-27,2020-04-03
P2,Eternal Atake,Lil Uzi Vert,2020-03-06,234626,80,0.775,0.0236,0.775,0.72,0.0,0.114,-5.353,0.193,155.086,4,2020-03-27,2020-04-03
Supalonely,STELLA & STEVE,BENEE,2019-11-15,223480,84,0.863,0.305,0.863,0.631,3.04e-05,0.123,-4.689,0.0534,128.977,4,2020-03-27,2020-04-03
Adore You,Fine Line,Harry Styles,2019-12-13,207133,88,0.676,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,4,2020-03-27,2020-04-03
Dance Monkey,Dance Monkey,Tones And I,2019-05-10,209754,71,0.825,0.688,0.825,0.593,0.000161,0.17,-6.401,0.0988,98.078,4,2020-03-27,2020-04-03
Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,210800,87,0.808,0.145,0.808,0.745,0.0,0.292,-5.26,0.342,165.995,4,2020-03-27,2020-04-03
Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,224954,81,0.771,0.055,0.771,0.654,0.0,0.214,-6.976,0.298,155.047,4,2020-03-27,2020-04-03
Suicidal (Remix) [feat. Juice WRLD],Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,225857,82,0.655,0.474,0.655,0.441,0.0,0.099,-5.245,0.0629,139.957,4,2020-03-27,2020-04-03
That Way - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,212354,72,0.712,0.0546,0.712,0.598,0.0,0.154,-5.368,0.0388,130.007,4,2020-03-27,2020-04-03
Heartless,After Hours,The Weeknd,2020-03-20,198266,82,0.537,0.0236,0.537,0.746,1.01e-06,0.156,-5.507,0.15,170.062,4,2020-03-27,2020-04-03
Physical,Future Nostalgia,Dua Lipa,2020-03-27,193829,82,0.647,0.0137,0.647,0.844,0.000658,0.102,-3.756,0.0457,146.967,4,2020-03-27,2020-04-03
Ballin' (with Roddy Ricch),Perfect Ten,Mustard,2019-06-28,180434,85,0.809,0.392,0.809,0.545,0.0,0.151,-6.678,0.0735,97.008,4,2020-03-27,2020-04-03
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2020-02-14,165726,65,0.92,0.0277,0.92,0.833,0.0,0.0596,-3.18,0.253,141.034,4,2020-03-27,2020-04-03
Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,91,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,2020-03-27,2020-04-03
hot girl bummer,hot girl bummer,blackbear,2019-08-23,185093,46,0.778,0.128,0.778,0.559,0.0,0.399,-7.109,0.0776,129.989,1,2020-03-27,2020-04-03
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2020-03-09,206702,75,0.836,0.17,0.836,0.617,0.0,0.319,-4.363,0.0534,138.066,4,2020-03-27,2020-04-03
Save Your Tears,After Hours,The Weeknd,2020-03-20,215626,81,0.68,0.0212,0.68,0.826,1.24e-05,0.543,-5.487,0.0309,118.051,4,2020-03-27,2020-04-03
Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,83,0.755,0.533,0.755,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,2020-03-27,2020-04-03
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,88,0.704,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,120.006,4,2020-03-27,2020-04-03
BOP,KIRK,DaBaby,2019-09-27,159714,85,0.769,0.189,0.769,0.787,0.0,0.129,-3.909,0.367,126.77,4,2020-03-27,2020-04-03
Bandit (with YoungBoy Never Broke Again),Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,189322,85,0.474,0.0687,0.474,0.631,0.0,0.132,-5.884,0.343,180.051,4,2020-03-27,2020-04-03
Lo Mein,Eternal Atake,Lil Uzi Vert,2020-03-06,195299,71,0.855,0.0888,0.855,0.676,0.0,0.144,-5.736,0.325,133.082,4,2020-03-27,2020-04-03
CITY OF ANGELS,DROPPED OUTTA COLLEGE,24kGoldn,2019-11-22,112493,81,0.686,0.042,0.686,0.541,0.0,0.0675,-4.993,0.0493,120.082,4,2020-03-27,2020-04-03
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,89,0.511,0.349,0.511,0.566,0.0,0.34,-7.23,0.2,83.903,4,2020-03-27,2020-04-03
Safaera,YHLQMDLG,Bad Bunny,2020-02-28,295176,86,0.607,0.0103,0.607,0.829,0.0,0.107,-4.074,0.379,96.172,4,2020-03-27,2020-04-03
PTSD,PTSD,G Herbo,2020-02-28,232064,82,0.883,0.0317,0.883,0.808,0.0,0.207,-3.158,0.183,119.012,4,2020-03-27,2020-04-03
Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,222997,81,0.735,0.334,0.735,0.369,0.0,0.126,-9.682,0.0688,140.004,4,2020-03-27,2020-04-03
Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,134239,85,0.707,0.127,0.707,0.955,0.0,0.202,-4.593,0.222,125.989,4,2020-03-27,2020-04-03
Baby Pluto,Eternal Atake,Lil Uzi Vert,2020-03-06,210261,73,0.772,0.135,0.772,0.634,0.0,0.432,-6.101,0.212,160.052,4,2020-03-27,2020-04-03
Hardest To Love,After Hours,The Weeknd,2020-03-20,211400,73,0.467,0.0909,0.467,0.608,8.83e-05,0.125,-7.847,0.0707,80.957,4,2020-03-27,2020-04-03
Yo Perreo Sola,YHLQMDLG,Bad Bunny,2020-02-28,172127,85,0.86,0.021,0.86,0.758,6.54e-05,0.344,-5.16,0.0695,97.014,4,2020-03-27,2020-04-03
Robbery,Death Race For Love,Juice WRLD,2019-03-08,240050,89,0.685,0.328,0.685,0.692,0.0,0.153,-5.122,0.0457,159.966,5,2020-03-27,2020-04-03
OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,157712,84,0.802,0.0104,0.802,0.591,0.0,0.196,-4.895,0.225,139.864,4,2020-03-27,2020-04-03
Scared To Live,After Hours,The Weeknd,2020-03-20,191306,73,0.504,0.131,0.504,0.498,0.0,0.0929,-8.24,0.0499,87.221,4,2020-03-27,2020-04-03
"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,167693,86,0.654,0.153,0.654,0.63,0.0,0.111,-4.644,0.0259,89.991,4,2020-03-27,2020-04-03
If the World Was Ending - feat. Julia Michaels,If the World Was Ending (feat. Julia Michaels),JP Saxe,2019-10-17,208687,88,0.464,0.866,0.464,0.473,0.0,0.109,-10.086,0.129,75.801,4,2020-03-27,2020-04-03
My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,170746,82,0.724,0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,4,2020-03-27,2020-04-03
La Difícil,YHLQMDLG,Bad Bunny,2020-02-28,163084,84,0.685,0.0861,0.685,0.848,7.14e-06,0.0783,-4.561,0.0858,179.87,4,2020-03-27,2020-04-03
Woah,My Turn,Lil Baby,2020-02-28,183011,70,0.883,0.0177,0.883,0.599,0.0,0.179,-5.551,0.248,142.976,4,2020-03-27,2020-04-03
Like It Is,Like It Is,Kygo,2020-03-27,183067,76,0.794,0.121,0.794,0.728,8.82e-06,0.227,-6.759,0.114,105.024,4,2020-03-27,2020-04-03
You should be sad,Manic,Halsey,2020-01-17,205473,82,0.591,0.143,0.591,0.585,0.0,0.109,-6.35,0.0277,110.94,4,2020-03-27,2020-04-03
Futsal Shuffle 2020 - Bonus Track,Eternal Atake,Lil Uzi Vert,2020-03-06,198912,67,0.879,0.0346,0.879,0.448,0.0,0.224,-8.57,0.222,136.985,4,2020-03-27,2020-04-03
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,89,0.701,0.328,0.701,0.425,0.13,0.1,-10.965,0.375,135.128,4,2020-03-27,2020-04-03
Si Veo a Tu Mamá,YHLQMDLG,Bad Bunny,2020-02-28,170971,85,0.9,0.402,0.9,0.603,4.81e-06,0.134,-5.313,0.0646,129.928,4,2020-03-27,2020-04-03
Moral of the Story,Moral of the Story,Ashe,2019-02-14,201083,82,0.572,0.587,0.572,0.406,4.48e-06,0.102,-8.624,0.0427,119.812,4,2020-03-27,2020-04-03
Alone Again,After Hours,The Weeknd,2020-03-20,250053,72,0.218,0.033,0.218,0.652,0.111,0.172,-7.953,0.0641,65.375,4,2020-03-27,2020-04-03
Faith,After Hours,The Weeknd,2020-03-20,283226,73,0.375,0.612,0.375,0.605,0.0448,0.147,-7.268,0.0729,175.946,4,2020-03-27,2020-04-03
Heart On Ice,PTSD,Rod Wave,2019-06-14,159669,78,0.733,0.0513,0.733,0.389,0.0,0.141,-8.468,0.0738,157.878,3,2020-03-27,2020-04-03
All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,2018-12-10,165819,88,0.671,0.0769,0.671,0.529,0.000335,0.0856,-7.226,0.307,161.989,4,2020-03-27,2020-04-03
Sum 2 Prove,My Turn,Lil Baby,2020-02-28,205760,71,0.827,0.0169,0.827,0.552,0.0,0.122,-7.571,0.274,124.011,4,2020-03-27,2020-04-03
Snowchild,After Hours,The Weeknd,2020-03-20,247186,72,0.55,0.162,0.55,0.611,6.88e-05,0.121,-7.475,0.137,148.062,4,2020-03-27,2020-04-03
Too Late,After Hours,The Weeknd,2020-03-20,239973,74,0.638,0.052,0.638,0.863,5.46e-05,0.685,-5.221,0.132,120.077,4,2020-03-27,2020-04-03
Maniac,Kid Krow,Conan Gray,2020-03-20,185773,85,0.628,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,108.045,4,2020-03-27,2020-04-03
lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,90,0.351,0.934,0.351,0.296,0.0,0.095,-10.109,0.0333,115.284,4,2020-03-27,2020-04-03
Escape From LA,After Hours,The Weeknd,2020-03-20,355960,72,0.404,0.0456,0.404,0.524,0.00316,0.199,-8.996,0.0593,145.74,4,2020-03-27,2020-04-03
when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,87,0.367,0.978,0.367,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4,2020-03-27,2020-04-03
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,89,0.598,0.0546,0.598,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,2020-03-27,2020-04-03
Skechers,Skechers,DripReport,2020-01-12,106000,79,0.903,0.26,0.903,0.327,0.011,0.108,-9.727,0.0877,100.008,4,2020-03-27,2020-04-03
Levitating,Future Nostalgia,Dua Lipa,2020-03-27,203807,80,0.695,0.0561,0.695,0.884,0.0,0.213,-2.278,0.0753,103.014,4,2020-03-27,2020-04-03
Forever (feat. Post Malone & Clever),Changes,Justin Bieber,2020-02-14,219933,75,0.825,0.538,0.825,0.483,1.48e-05,0.204,-5.746,0.08,139.98,4,2020-03-27,2020-04-03
SUGAR,GINGER,BROCKHAMPTON,2019-08-23,204533,82,0.453,0.449,0.453,0.538,0.0,0.19,-8.212,0.0638,122.973,4,2020-03-27,2020-04-03
Memories,Memories,Maroon 5,2019-09-20,189486,90,0.764,0.837,0.764,0.32,0.0,0.0822,-7.209,0.0546,91.019,4,2020-03-27,2020-04-03
B.S. (feat. H.E.R.),Chilombo,Jhené Aiko,2020-03-06,212866,77,0.617,0.554,0.617,0.525,1.1e-06,0.135,-10.426,0.12,135.781,4,2020-03-27,2020-04-03
Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,88,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,2020-03-27,2020-04-03
Like That (feat. Gucci Mane),Hot Pink,Doja Cat,2019-11-07,163173,82,0.879,0.24,0.879,0.499,0.0,0.0967,-6.027,0.18,106.043,4,2020-03-27,2020-04-03
No Idea,Heaven Or Hell,Don Toliver,2020-03-13,154424,84,0.652,0.524,0.652,0.631,0.000579,0.165,-5.718,0.0893,127.998,4,2020-03-27,2020-04-03
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,2019-09-27,136366,78,0.816,0.0794,0.816,0.582,5.84e-06,0.0916,-4.141,0.341,160.004,4,2020-03-27,2020-04-03
Ransom,We Love You Tecca,Lil Tecca,2019-08-30,131240,84,0.745,0.0204,0.745,0.642,0.0,0.0658,-6.257,0.287,179.974,4,2020-03-27,2020-04-03
Hallucinate,Future Nostalgia,Dua Lipa,2020-03-27,208505,80,0.627,0.033,0.627,0.69,0.0,0.0742,-5.396,0.139,122.053,4,2020-03-27,2020-04-03
Heatin Up (feat. Gunna),My Turn,Lil Baby,2020-02-28,177314,72,0.788,0.0611,0.788,0.436,0.0,0.0979,-9.435,0.364,129.847,4,2020-03-27,2020-04-03
Suge,Baby On Baby,DaBaby,2019-03-01,163320,80,0.876,0.0608,0.876,0.662,0.0,0.127,-6.482,0.426,75.445,4,2020-03-27,2020-04-03
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,205426,82,0.831,0.101,0.831,0.502,0.0,0.122,-4.045,0.046,100.541,4,2020-03-27,2020-04-03
Silly Watch,Eternal Atake,Lil Uzi Vert,2020-03-06,195692,69,0.903,0.0298,0.903,0.535,0.0,0.0851,-6.238,0.286,130.117,4,2020-03-27,2020-04-03
Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,2019-11-22,215106,86,0.459,0.604,0.459,0.575,0.0,0.0885,-4.858,0.0573,111.881,4,2020-03-27,2020-04-03
VIBEZ,KIRK,DaBaby,2019-09-27,144935,79,0.768,0.113,0.768,0.652,0.0,0.107,-2.708,0.307,154.187,4,2020-03-27,2020-04-03
SAD!,?,XXXTENTACION,2018-03-16,166605,87,0.74,0.258,0.74,0.613,0.00372,0.123,-4.88,0.145,75.023,4,2020-03-27,2020-04-03
Goodbyes (Feat. Young Thug),Goodbyes (Feat. Young Thug),Post Malone,2019-07-05,174960,13,0.58,0.447,0.58,0.653,0.0,0.111,-3.818,0.0745,150.231,4,2020-03-27,2020-04-03
Wildflower,CALM,5 Seconds of Summer,2020-03-27,220536,34,0.643,0.174,0.643,0.768,0.0,0.469,-4.316,0.0455,108.992,4,2020-03-27,2020-04-03
Pretty Please,Future Nostalgia,Dua Lipa,2020-03-27,194607,75,0.906,0.0311,0.906,0.474,5.52e-06,0.286,-6.124,0.194,106.976,4,2020-03-27,2020-04-03
XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,2017-08-25,182706,85,0.732,0.00264,0.732,0.75,0.0,0.109,-6.366,0.231,155.096,4,2020-03-27,2020-04-03
I Love Me,I Love Me,Demi Lovato,2020-03-06,203672,77,0.664,0.00261,0.664,0.561,0.0,0.0764,-7.031,0.0495,150.093,4,2020-03-27,2020-04-03
Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,84,0.829,0.136,0.829,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4,2020-03-27,2020-04-03
July,July,Noah Cyrus,2019-07-31,156106,16,0.708,0.868,0.708,0.186,0.0,0.0779,-8.953,0.0422,72.541,4,2020-03-27,2020-04-03
Ignorantes,YHLQMDLG,Bad Bunny,2020-02-28,210606,78,0.85,0.267,0.85,0.536,3.89e-05,0.0996,-5.161,0.0599,96.029,4,2020-03-27,2020-04-03
Murder On My Mind,I AM YOU,YNW Melly,2018-08-03,268434,83,0.759,0.145,0.759,0.73,3.06e-06,0.11,-7.985,0.0516,115.007,4,2020-03-27,2020-04-03
Bean (Kobe) [feat. Chief Keef],Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,238816,72,0.733,0.0129,0.733,0.567,0.0,0.382,-6.718,0.319,75.491,4,2020-03-27,2020-04-03
Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,93,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2020-03-27,2020-04-03
SLOW DANCING IN THE DARK,BALLADS 1,Joji,2018-10-26,209273,86,0.515,0.544,0.515,0.479,0.00598,0.191,-7.458,0.0261,88.964,4,2020-03-27,2020-04-03
Cool,Future Nostalgia,Dua Lipa,2020-03-27,209583,73,0.47,0.133,0.47,0.785,1.55e-06,0.0931,-4.015,0.0664,89.717,4,2020-03-27,2020-04-03
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,83,0.837,0.149,0.837,0.364,0.0,0.271,-11.713,0.276,123.984,4,2020-03-27,2020-04-03
Broke In A Minute,Broke In A Minute,Tory Lanez,2020-02-07,132023,10,0.929,0.144,0.929,0.7,0.0,0.349,-5.595,0.0906,120.009,4,2020-03-27,2020-04-03
223's (feat. 9lokknine),Melly vs. Melvin,YNW Melly,2019-11-22,176640,72,0.932,0.0388,0.932,0.547,0.0,0.0924,-7.787,0.333,94.998,4,2020-03-27,2020-04-03
Beautiful Crazy,This One's for You Too (Deluxe Edition),Luke Combs,2018-06-01,193200,81,0.551,0.676,0.551,0.402,0.0,0.0928,-7.431,0.0262,103.313,4,2020-03-27,2020-04-03
Falling,Fine Line,Harry Styles,2019-12-13,240133,88,0.567,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4,2020-03-27,2020-04-03
Know Your Worth,Know Your Worth,Khalid,2020-02-04,181436,82,0.79,0.145,0.79,0.694,0.00252,0.281,-7.726,0.0708,103.007,4,2020-03-27,2020-04-03
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",Artist 2.0,A Boogie Wit da Hoodie,2020-02-14,188563,74,0.819,0.517,0.819,0.654,0.0,0.0996,-6.665,0.136,133.503,4,2020-03-27,2020-04-03
Vete,YHLQMDLG,Bad Bunny,2020-02-28,192024,76,0.886,0.0363,0.886,0.672,8.78e-06,0.101,-4.394,0.188,91.976,4,2020-03-27,2020-04-03
Whiskey Glasses,If I Know Me,Morgan Wallen,2018-04-27,234346,81,0.614,0.369,0.614,0.68,1.84e-06,0.115,-4.58,0.0289,149.959,4,2020-03-27,2020-04-03
I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,83,0.556,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,4,2020-03-27,2020-04-03
GOODMORNINGTOKYO!,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2019-10-18,150115,78,0.907,0.0408,0.907,0.539,0.0,0.253,-7.782,0.36,124.918,4,2020-03-27,2020-04-03
Yessirskiii,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,2020-03-13,219340,74,0.895,0.0183,0.895,0.739,7.61e-06,0.102,-6.633,0.283,140.007,4,2020-03-27,2020-04-03
One Man Band,Old Dominion,Old Dominion,2019-10-25,186240,12,0.706,0.677,0.706,0.358,0.0,0.107,-8.331,0.0348,75.991,4,2020-03-27,2020-04-03
Old Me,CALM,5 Seconds of Summer,2020-03-27,186785,38,0.721,0.313,0.721,0.62,0.0,0.26,-3.639,0.0483,127.979,4,2020-03-27,2020-04-03
Chasin' You,If I Know Me,Morgan Wallen,2018-04-27,205453,80,0.631,0.657,0.631,0.591,0.0,0.11,-5.785,0.0277,97.074,4,2020-03-27,2020-04-03
F.N,True 2 Myself,Lil Tjay,2019-10-11,224000,82,0.567,0.354,0.567,0.515,0.0,0.078,-10.265,0.247,120.1,1,2020-03-27,2020-04-03
Rojo,Colores,J Balvin,2020-03-19,150720,79,0.663,0.193,0.663,0.598,8.02e-05,0.0856,-4.042,0.17,172.245,4,2020-03-27,2020-04-03
Will,ADHD,Joyner Lucas,2020-03-25,201395,55,0.776,0.0623,0.776,0.665,0.145,0.121,-7.454,0.145,142.935,4,2020-03-27,2020-04-03
Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again,2019-10-11,148629,76,0.876,0.0208,0.876,0.733,0.0,0.0999,-4.478,0.333,154.904,4,2020-03-27,2020-04-03
Commercial (feat. Lil Uzi Vert),My Turn,Lil Baby,2020-02-28,214214,71,0.892,0.048,0.892,0.486,0.0,0.146,-8.637,0.384,120.998,4,2020-03-27,2020-04-03
Stupid Love,Stupid Love,Lady Gaga,2020-02-28,193530,42,0.676,0.00146,0.676,0.815,0.00041,0.275,-4.294,0.0625,117.973,4,2020-03-27,2020-04-03
Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,173325,79,0.715,0.11,0.715,0.624,0.0,0.123,-3.046,0.114,158.087,4,2020-03-27,2020-04-03
Yummy,Changes,Justin Bieber,2020-02-14,208520,77,0.676,0.345,0.676,0.506,0.0,0.118,-6.652,0.0958,145.842,4,2020-03-27,2020-04-03
Pop Out (feat. Lil Tjay),Die A Legend,Polo G,2019-06-07,166560,82,0.772,0.15,0.772,0.639,0.0,0.0698,-7.119,0.467,168.112,4,2020-03-27,2020-04-03
Hate Me (with Juice WRLD),Hate Me (with Juice WRLD),Ellie Goulding,2019-06-26,186223,81,0.657,0.108,0.657,0.768,0.0,0.144,-4.628,0.0507,75.025,4,2020-03-27,2020-04-03
rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.585,0.124,0.585,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4,2020-03-27,2020-04-03
Do The Most,Do The Most,Tory Lanez,2020-03-27,144098,2,0.874,0.0326,0.874,0.635,0.0,0.0676,-6.703,0.164,102.022,4,2020-03-27,2020-04-03
Future Nostalgia,Future Nostalgia,Dua Lipa,2020-03-27,184881,71,0.875,0.00618,0.875,0.813,0.0,0.321,-4.502,0.0579,114.993,4,2020-03-27,2020-04-03
Camelot,Camelot,NLE Choppa,2019-09-13,148759,75,0.787,0.0849,0.787,0.713,0.0,0.717,-5.252,0.401,175.046,4,2020-03-27,2020-04-03
Drip Too Hard (Lil Baby & Gunna),Drip Harder,Lil Baby,2018-10-05,145542,83,0.897,0.0852,0.897,0.662,0.0,0.534,-6.903,0.292,112.511,4,2020-03-27,2020-04-03
Prices,Eternal Atake,Lil Uzi Vert,2020-03-06,233333,69,0.786,0.173,0.786,0.683,0.0,0.706,-5.397,0.205,126.002,4,2020-03-27,2020-04-03
Love Again,Future Nostalgia,Dua Lipa,2020-03-27,258004,73,0.659,0.00173,0.659,0.667,2.85e-05,0.1,-4.668,0.0339,115.982,4,2020-03-27,2020-04-03
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.554,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2020-03-27,2020-04-03
No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,84,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2020-03-27,2020-04-03
SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,88,0.834,0.00513,0.834,0.73,0.0,0.124,-3.714,0.222,155.008,4,2020-03-27,2020-04-03
Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,84,0.797,0.0172,0.797,0.533,0.000152,0.103,-9.74,0.0412,131.036,4,2020-03-27,2020-04-03
La Santa,YHLQMDLG,Bad Bunny,2020-02-28,206420,85,0.744,0.0326,0.744,0.868,0.0,0.0822,-4.524,0.047,93.037,4,2020-03-27,2020-04-03
Stuck In A Dream (feat. Gunna),Certified Hitmaker,Lil Mosey,2019-11-08,123560,79,0.748,0.484,0.748,0.648,0.0,0.126,-6.445,0.0816,139.952,4,2020-03-27,2020-04-03
Homecoming,Eternal Atake,Lil Uzi Vert,2020-03-06,213884,67,0.929,0.000592,0.929,0.563,0.0,0.244,-7.428,0.49,129.957,4,2020-03-27,2020-04-03
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,83,0.759,0.0392,0.759,0.548,0.0,0.0828,-6.049,0.029,116.967,4,2020-03-27,2020-04-03
